2.051282051282051211e-01 1.282051282051281937e-01 4.724409448818897239e+00 4.958677685950413583e+00
1.166666666666666685e-01 9.166666666666666019e-02 4.604758250191864910e+00 4.769475357710652119e+00
1.509433962264150886e-01 9.433962264150944077e-02 4.735595895816890000e+00 4.897959183673469497e+00
1.467889908256880815e-01 1.009174311926605561e-01 4.724409448818897239e+00 4.983388704318937101e+00
1.544715447154471621e-01 1.219512195121951192e-01 4.604758250191864910e+00 4.838709677419354982e+00
1.777777777777777846e-01 1.111111111111111049e-01 4.552352048558422126e+00 4.691164972634870978e+00
1.338582677165354451e-01 1.023622047244094474e-01 4.562737642585551257e+00 4.780876494023904577e+00
1.923076923076923184e-01 1.230769230769230838e-01 4.583651642475172316e+00 4.769475357710652119e+00
1.382113821138211407e-01 1.300813008130081438e-01 4.604758250191864910e+00 4.735595895816890000e+00
1.648351648351648324e-01 1.208791208791208799e-01 4.909983633387888347e+00 5.020920502092049986e+00
1.908396946564885621e-01 9.923664122137404453e-02 4.562737642585551257e+00 4.769475357710652119e+00
1.770833333333333426e-01 1.250000000000000000e-01 4.909983633387888347e+00 4.995836802664446630e+00
2.000000000000000111e-01 1.555555555555555580e-01 4.552352048558422126e+00 4.769475357710652119e+00
1.880341880341880323e-01 1.709401709401709435e-01 4.702194357366771271e+00 4.885993485342019937e+00
1.896551724137930939e-01 1.637931034482758563e-01 4.724409448818897239e+00 4.885993485342019937e+00
2.100840336134453812e-01 1.680672268907563160e-01 4.680187207488299528e+00 4.971002485501243129e+00
2.121212121212121271e-01 1.212121212121212155e-01 4.636785162287480944e+00 4.862236628849270659e+00
2.125984251968504046e-01 1.732283464566929110e-01 4.647560030983733270e+00 4.815409309791331971e+00
1.641791044776119424e-01 1.044776119402985037e-01 4.542013626040878549e+00 4.780876494023904577e+00
1.615384615384615474e-01 1.384615384615384692e-01 4.573170731707317138e+00 4.746835443037975111e+00
1.721854304635761501e-01 1.059602649006622516e-01 4.402054292002934410e+00 4.573170731707317138e+00
2.079999999999999905e-01 1.680000000000000104e-01 4.658385093167701996e+00 4.909983633387888347e+00
1.666666666666666574e-01 1.403508771929824483e-01 4.702194357366771271e+00 4.922067268252666494e+00
2.132352941176470507e-01 1.323529411764705899e-01 4.562737642585551257e+00 4.702194357366771271e+00
1.967213114754098324e-01 1.475409836065573743e-01 4.680187207488299528e+00 4.803843074459567930e+00
1.627906976744186163e-01 1.085271317829457349e-01 4.594180704441041208e+00 4.769475357710652119e+00
1.550387596899224785e-01 7.751937984496123923e-02 4.531722054380664666e+00 4.758128469468675625e+00
1.983471074380165344e-01 1.487603305785124008e-01 4.647560030983733270e+00 4.885993485342019937e+00
1.538461538461538547e-01 1.250000000000000000e-01 4.758128469468675625e+00 4.946413849958779529e+00
1.774193548387096864e-01 1.129032258064516098e-01 4.604758250191864910e+00 4.827031375703942473e+00
2.307692307692307820e-01 1.461538461538461620e-01 4.647560030983733270e+00 4.792332268370606663e+00
1.489361702127659504e-01 1.595744680851063912e-01 4.874086108854589483e+00 4.983388704318937101e+00
1.491228070175438514e-01 1.228070175438596423e-01 4.658385093167701996e+00 4.922067268252666494e+00
2.148148148148148195e-01 1.481481481481481399e-01 4.573170731707317138e+00 4.724409448818897239e+00
1.621621621621621712e-01 1.261261261261261146e-01 4.724409448818897239e+00 4.885993485342019937e+00
2.413793103448275967e-01 1.896551724137930939e-01 4.769475357710652119e+00 4.946413849958779529e+00
1.343283582089552231e-01 8.208955223880597118e-02 4.470938897168405646e+00 4.680187207488299528e+00
1.984126984126984017e-01 1.428571428571428492e-01 4.615384615384614975e+00 4.803843074459567930e+00
2.047244094488188948e-01 1.338582677165354451e-01 4.636785162287480944e+00 4.827031375703942473e+00
1.600000000000000033e-01 1.280000000000000027e-01 4.594180704441041208e+00 4.862236628849270659e+00
1.610169491525423602e-01 1.101694915254237267e-01 4.669260700389105345e+00 4.897959183673469497e+00
1.932773109243697551e-01 1.344537815126050362e-01 4.680187207488299528e+00 4.885993485342019937e+00
