2.083333333333333426e-01 1.250000000000000000e-01 4.691164972634870978e+00 4.922067268252666494e+00
1.627906976744186163e-01 8.527131782945736316e-02 4.542013626040878549e+00 4.724409448818897239e+00
1.145038167938931262e-01 6.870229007633588125e-02 4.470938897168405646e+00 4.735595895816890000e+00
1.583333333333333259e-01 1.166666666666666685e-01 4.669260700389105345e+00 4.885993485342019937e+00
1.967213114754098324e-01 1.557377049180327933e-01 4.724409448818897239e+00 4.971002485501243129e+00
2.000000000000000111e-01 1.700000000000000122e-01 4.862236628849270659e+00 5.046257359125315034e+00
1.984126984126984017e-01 1.190476190476190410e-01 4.636785162287480944e+00 4.874086108854589483e+00
1.626016260162601590e-01 1.382113821138211407e-01 4.594180704441041208e+00 4.909983633387888347e+00
1.818181818181818232e-01 1.048951048951048959e-01 4.501125281320329741e+00 4.758128469468675625e+00
1.981132075471698228e-01 1.509433962264150886e-01 4.792332268370606663e+00 4.983388704318937101e+00
1.796875000000000000e-01 1.328125000000000000e-01 4.636785162287480944e+00 4.838709677419354982e+00
2.063492063492063378e-01 1.349206349206349131e-01 4.647560030983733270e+00 4.958677685950413583e+00
1.869918699186991773e-01 1.544715447154471621e-01 4.647560030983733270e+00 4.815409309791331971e+00
1.212121212121212155e-01 8.333333333333332871e-02 4.470938897168405646e+00 4.769475357710652119e+00
1.980198019801980291e-01 8.910891089108910479e-02 4.850444624090541446e+00 4.971002485501243129e+00
1.692307692307692402e-01 1.153846153846153910e-01 4.583651642475172316e+00 4.827031375703942473e+00
2.195121951219512202e-01 1.788617886178861804e-01 4.713275726630008045e+00 4.862236628849270659e+00
1.386138613861386260e-01 1.386138613861386260e-01 4.780876494023904577e+00 5.020920502092049986e+00
8.571428571428571508e-02 8.571428571428571508e-02 4.680187207488299528e+00 4.897959183673469497e+00
1.885245901639344135e-01 1.229508196721311453e-01 4.636785162287480944e+00 4.862236628849270659e+00
1.775700934579439172e-01 1.588785046728971861e-01 4.780876494023904577e+00 4.995836802664446630e+00
2.561983471074379959e-01 2.231404958677686012e-01 4.769475357710652119e+00 4.946413849958779529e+00
1.666666666666666574e-01 1.212121212121212155e-01 4.542013626040878549e+00 4.850444624090541446e+00
1.967213114754098324e-01 1.475409836065573743e-01 4.658385093167701996e+00 4.827031375703942473e+00
1.226415094339622647e-01 9.433962264150944077e-02 4.702194357366771271e+00 4.922067268252666494e+00
2.079999999999999905e-01 1.600000000000000033e-01 4.658385093167701996e+00 4.838709677419354982e+00
1.825396825396825295e-01 1.587301587301587213e-01 4.658385093167701996e+00 4.758128469468675625e+00
1.472868217054263684e-01 1.007751937984496110e-01 4.552352048558422126e+00 4.769475357710652119e+00
7.801418439716312214e-02 6.382978723404254817e-02 4.335260115606936360e+00 4.702194357366771271e+00
1.549295774647887203e-01 9.154929577464789026e-02 4.441154700222058160e+00 4.735595895816890000e+00
2.264150943396226467e-01 1.509433962264150886e-01 4.827031375703942473e+00 5.033557046979865390e+00
1.545454545454545414e-01 9.090909090909091161e-02 4.713275726630008045e+00 4.958677685950413583e+00
1.029411764705882304e-01 7.352941176470588480e-02 4.451038575667655373e+00 4.724409448818897239e+00
