9.090909090909091161e-02 2.356902356902356929e-02 2.474226804123711432e+00 3.229278794402583586e+00 5.277777777777777679e+00 2.958620689655172331e+00
7.992565055762081150e-02 2.973977695167286106e-02 2.623524267599475213e+00 3.331482509716824136e+00 5.200000000000000178e+00 3.068965517241379448e+00
8.239095315024232147e-02 2.261712439418416681e-02 2.411575562700964515e+00 3.138075313807531241e+00 5.239436619718309984e+00 3.014876033057851235e+00
9.800362976406533366e-02 1.814882032667876691e-02 2.596278667243617555e+00 3.342618384401114362e+00 5.275653923541247181e+00 2.939001848428835384e+00
7.154742096505824211e-02 1.996672212978369346e-02 2.462043496101764539e+00 3.183023872679044963e+00 5.150537634408602017e+00 3.005093378607810006e+00
9.687034277198211529e-02 1.937406855439642236e-02 2.327385570209464571e+00 3.118503118503118454e+00 5.207920792079208105e+00 2.808510638297872397e+00
8.038585209003215604e-02 9.646302250803859279e-03 2.385685884691848724e+00 3.188097768331562332e+00 5.297202797202797520e+00 2.863636363636363757e+00
7.718120805369127480e-02 1.510067114093959807e-02 2.468120115178938700e+00 3.260869565217391131e+00 5.203636363636364059e+00 2.862010221465076665e+00
6.176961602671118823e-02 3.005008347245409148e-02 2.429149797570850033e+00 3.152916447714135373e+00 5.231316725978647497e+00 3.108433734939759052e+00
8.680555555555555247e-02 2.256944444444444406e-02 2.530577815267819553e+00 3.255561584373304562e+00 5.212927756653992439e+00 2.994671403197158188e+00
1.003584229390681037e-01 1.433691756272401432e-02 2.579535683576956284e+00 3.393665158371040658e+00 5.282868525896414091e+00 2.792727272727272947e+00
6.187290969899665594e-02 1.839464882943143975e-02 2.420330778539733885e+00 3.213711837171933539e+00 5.272727272727272485e+00 2.954003407155025407e+00
5.825242718446602130e-02 1.941747572815533812e-02 2.394253790901835544e+00 3.152916447714135373e+00 5.175257731958763152e+00 2.980198019801980180e+00
6.065318818040435489e-02 1.710730948678071406e-02 2.319288751449555264e+00 3.019627579265224071e+00 5.254966887417218402e+00 3.123417721518987555e+00
7.528641571194762128e-02 1.636661211129296356e-02 2.423263327948303569e+00 3.177966101694915224e+00 5.224778761061946497e+00 2.955074875207986729e+00
7.284768211920529535e-02 1.986754966887417304e-02 2.414486921529174879e+00 3.167898627243928011e+00 5.303571428571428825e+00 3.020270270270270174e+00
7.329842931937172179e-02 1.047120418848167603e-02 2.517834662190516326e+00 3.293084522502744083e+00 5.209039548022598609e+00 2.899470899470899532e+00
8.146964856230032304e-02 1.757188498402555837e-02 2.394253790901835544e+00 3.203416978109983937e+00 5.238260869565217526e+00 2.839024390243902296e+00
7.557117750439366899e-02 1.581722319859402495e-02 2.511511092507325404e+00 3.218884120171674024e+00 5.281368821292775628e+00 3.085714285714285854e+00
7.964601769911504314e-02 3.185840707964601726e-02 2.514668901927912703e+00 3.218884120171674024e+00 5.330769230769230482e+00 3.159049360146252372e+00
8.191126279863480963e-02 2.047781569965870241e-02 2.489626556016597547e+00 3.298515667949422969e+00 5.241635687732341786e+00 2.853658536585365724e+00
8.640000000000000457e-02 2.079999999999999905e-02 2.394253790901835544e+00 3.172924378635642473e+00 5.274956217162872107e+00 2.911764705882352811e+00
8.986615678776291305e-02 1.720841300191204570e-02 2.640845070422535024e+00 3.342618384401114362e+00 5.344537815126050084e+00 3.093385214007782213e+00
9.344262295081967595e-02 2.622950819672131145e-02 2.455996725337699527e+00 3.224073078989790453e+00 5.218806509945750349e+00 2.898989898989898784e+00
8.763693270735524454e-02 1.877934272300469526e-02 2.391390992427262052e+00 3.152916447714135373e+00 5.176672384219553891e+00 2.880382775119617378e+00
9.212481426448737576e-02 2.228826151560178367e-02 2.311248073959938587e+00 3.113648157758173163e+00 5.224222585924713336e+00 2.817629179331306855e+00
9.814814814814815103e-02 2.037037037037037202e-02 2.616659398168338591e+00 3.365114974761637789e+00 5.310061601642710905e+00 2.960302457466918558e+00
9.180327868852458661e-02 9.836065573770492662e-03 2.443991853360488964e+00 3.203416978109983937e+00 5.252707581227436862e+00 2.890728476821192050e+00
9.983079526226734668e-02 2.538071065989847691e-02 2.492729538845035453e+00 3.208556149732620266e+00 5.289473684210526550e+00 3.020833333333333481e+00
8.305084745762711385e-02 1.525423728813559386e-02 2.511511092507325404e+00 3.244997295835586826e+00 5.134935304990757565e+00 2.922547332185886582e+00
7.664884135472370408e-02 1.426024955436720060e-02 2.521008403361344463e+00 3.271537622682660906e+00 5.328185328185328196e+00 3.016274864376130349e+00
9.015025041736227096e-02 1.836393989983305455e-02 2.495840266222961734e+00 3.172924378635642473e+00 5.152293577981651218e+00 3.030612244897959329e+00
7.029876977152900441e-02 2.460456942003514877e-02 2.566295979469632282e+00 3.266194882961349855e+00 5.058601134215501283e+00 3.016216216216216051e+00
6.866197183098592116e-02 2.640845070422535162e-02 2.474226804123711432e+00 3.260869565217391131e+00 5.387523629489603394e+00 3.037974683544304000e+00
7.360861759425493811e-02 2.154398563734290922e-02 2.559726962457337773e+00 3.282275711159737597e+00 5.209302325581395721e+00 3.038532110091743288e+00
7.646176911544227961e-02 1.199400299850074923e-02 2.295332823259372823e+00 3.065917220235053531e+00 5.240259740259740617e+00 2.904400606980273025e+00
8.360128617363343784e-02 1.768488745980707419e-02 2.426202992317024076e+00 3.162888771744860161e+00 5.168421052631578583e+00 2.936170212765957466e+00
9.203539823008849430e-02 2.477876106194690231e-02 2.540220152413209309e+00 3.287671232876712146e+00 5.309941520467836185e+00 2.994555353901996231e+00
7.824427480916031075e-02 1.145038167938931296e-02 2.603036876355748319e+00 3.428571428571428381e+00 5.403726708074533924e+00 2.895752895752895739e+00
7.424960505529225319e-02 2.843601895734597026e-02 2.380007933359777894e+00 3.183023872679044963e+00 5.191126279863481408e+00 2.878048780487804770e+00
9.122807017543860253e-02 1.929824561403508873e-02 2.536997885835095001e+00 3.353828954723309330e+00 5.270270270270270174e+00 2.822898032200357843e+00
9.693053311793214943e-02 2.584814216478190790e-02 2.408671216378964086e+00 3.177966101694915224e+00 5.334525939177101606e+00 2.945273631840795936e+00
9.136212624584717779e-02 1.495016611295681142e-02 2.489626556016597547e+00 3.152916447714135373e+00 5.155393053016453564e+00 3.045531197301854842e+00
8.261617900172117668e-02 1.893287435456110154e-02 2.498958767180341489e+00 3.276897870016384662e+00 5.257035647279550084e+00 2.915789473684210709e+00
6.917293233082706660e-02 2.406015037593985106e-02 2.332814930015552068e+00 3.028773346794548349e+00 5.079159935379644608e+00 3.023112480739599484e+00
9.629629629629629650e-02 1.925925925925926069e-02 2.335539120280264669e+00 3.099173553719008378e+00 5.144262295081967196e+00 2.827794561933534734e+00
8.945686900958466081e-02 1.597444089456868943e-02 2.432103769760843193e+00 3.234501347708894858e+00 5.147368421052631149e+00 2.775974025974025761e+00
8.928571428571428770e-02 3.035714285714285685e-02 2.511511092507325404e+00 3.303964757709251021e+00 5.447058823529411953e+00 3.005524861878452914e+00
7.826086956521739746e-02 2.086956521739130599e-02 2.483443708609271550e+00 3.250270855904658696e+00 5.343396226415094041e+00 3.005328596802841812e+00
7.259528130671506763e-02 9.074410163339383453e-03 2.566295979469632282e+00 3.303964757709251021e+00 5.236790606653620728e+00 2.989010989010989050e+00
7.692307692307692735e-02 1.923076923076923184e-02 2.492729538845035453e+00 3.239740820734341220e+00 5.329545454545454142e+00 3.037433155080214053e+00
8.112582781456953440e-02 1.324503311258278145e-02 2.443991853360488964e+00 3.172924378635642473e+00 5.243243243243242979e+00 2.989932885906040116e+00
4.973357015985790247e-02 2.131438721136767397e-02 2.511511092507325404e+00 3.239740820734341220e+00 5.192523364485981396e+00 3.092558983666061856e+00
7.992895204262877307e-02 2.131438721136767397e-02 2.566295979469632282e+00 3.337041156840934164e+00 5.166023166023165913e+00 2.896551724137931050e+00
