1.578947368421052544e-01 0.000000000000000000e+00 5.725190839694656475e+00 5.808325266214907856e+00 6.000000000000000000e+00 3.473684210526315930e+00
7.142857142857142461e-02 0.000000000000000000e+00 5.565862708719851781e+00 5.774783445620789379e+00 6.000000000000000000e+00 2.785714285714285587e+00
3.333333333333333287e-02 3.333333333333333287e-02 5.535055350553505171e+00 5.725190839694656475e+00 5.793103448275862100e+00 3.310344827586206851e+00
1.568627450980392135e-01 1.960784313725490169e-02 5.314437555358724197e+00 5.628517823639774598e+00 6.000000000000000000e+00 2.640000000000000124e+00
0.000000000000000000e+00 0.000000000000000000e+00 5.459508644222020202e+00 5.774783445620789379e+00 6.000000000000000000e+00 2.363636363636363757e+00
7.407407407407406996e-02 0.000000000000000000e+00 5.581395348837209447e+00 5.758157389635316648e+00 6.000000000000000000e+00 3.111111111111111160e+00
1.176470588235294101e-01 5.882352941176470507e-02 5.741626794258372968e+00 5.842259006815968547e+00 6.000000000000000000e+00 3.375000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 5.612722170252572695e+00 5.825242718446602019e+00 6.000000000000000000e+00 2.608695652173913082e+00
7.692307692307692735e-02 0.000000000000000000e+00 5.791505791505791478e+00 5.859375000000000000e+00 6.000000000000000000e+00 3.692307692307692513e+00
1.363636363636363535e-01 0.000000000000000000e+00 5.676442762535478082e+00 5.791505791505791478e+00 6.000000000000000000e+00 3.272727272727272929e+00
5.000000000000000278e-02 5.000000000000000278e-02 5.676442762535478082e+00 5.842259006815968547e+00 6.000000000000000000e+00 2.842105263157894690e+00
6.060606060606060774e-02 0.000000000000000000e+00 5.489478499542543410e+00 5.741626794258372968e+00 6.000000000000000000e+00 2.727272727272727071e+00
1.388888888888888951e-01 5.555555555555555247e-02 5.489478499542543410e+00 5.741626794258372968e+00 6.000000000000000000e+00 2.647058823529411686e+00
1.944444444444444475e-01 0.000000000000000000e+00 5.519779208831646855e+00 5.692599620493358437e+00 6.000000000000000000e+00 3.000000000000000000e+00
9.090909090909091161e-02 0.000000000000000000e+00 5.676442762535478082e+00 5.791505791505791478e+00 5.700000000000000178e+00 3.272727272727272929e+00
1.739130434782608647e-01 4.347826086956521618e-02 5.676442762535478082e+00 5.741626794258372968e+00 6.000000000000000000e+00 4.090909090909090828e+00
3.333333333333333287e-02 1.000000000000000056e-01 5.535055350553505171e+00 5.808325266214907856e+00 5.793103448275862100e+00 2.444444444444444642e+00
8.333333333333332871e-02 4.166666666666666435e-02 5.628517823639774598e+00 5.825242718446602019e+00 6.000000000000000000e+00 2.608695652173913082e+00
1.176470588235294101e-01 0.000000000000000000e+00 5.741626794258372968e+00 5.876591576885406454e+00 6.000000000000000000e+00 2.470588235294117752e+00
2.000000000000000111e-01 3.333333333333333287e-02 5.597014925373134275e+00 5.758157389635316648e+00 6.000000000000000000e+00 2.896551724137931050e+00
5.000000000000000278e-02 0.000000000000000000e+00 5.676442762535478082e+00 5.825242718446602019e+00 6.000000000000000000e+00 3.000000000000000000e+00
1.219512195121951192e-01 2.439024390243902524e-02 5.429864253393665408e+00 5.708848715509039273e+00 5.833333333333333037e+00 2.549999999999999822e+00
0.000000000000000000e+00 0.000000000000000000e+00 5.676442762535478082e+00 5.842259006815968547e+00 6.000000000000000000e+00 2.842105263157894690e+00
8.000000000000000167e-02 4.000000000000000083e-02 5.612722170252572695e+00 5.774783445620789379e+00 6.000000000000000000e+00 3.250000000000000000e+00
1.333333333333333315e-01 0.000000000000000000e+00 5.371530886302596564e+00 5.676442762535478082e+00 6.000000000000000000e+00 2.533333333333333215e+00
1.000000000000000056e-01 2.500000000000000139e-02 5.415162454873645892e+00 5.660377358490565669e+00 6.000000000000000000e+00 3.076923076923077094e+00
1.612903225806451568e-01 0.000000000000000000e+00 5.565862708719851781e+00 5.725190839694656475e+00 6.000000000000000000e+00 3.096774193548387011e+00
1.428571428571428492e-01 3.571428571428571230e-02 5.597014925373134275e+00 5.758157389635316648e+00 6.000000000000000000e+00 3.111111111111111160e+00
7.317073170731706877e-02 2.439024390243902524e-02 5.385996409335727542e+00 5.708848715509039273e+00 6.000000000000000000e+00 2.549999999999999822e+00
4.651162790697674354e-02 2.325581395348837177e-02 5.342831700801424333e+00 5.692599620493358437e+00 6.000000000000000000e+00 2.571428571428571619e+00
1.612903225806451568e-01 6.451612903225806273e-02 5.565862708719851781e+00 5.725190839694656475e+00 6.000000000000000000e+00 3.310344827586206851e+00
1.739130434782608647e-01 4.347826086956521618e-02 5.676442762535478082e+00 5.791505791505791478e+00 6.000000000000000000e+00 3.272727272727272929e+00
6.666666666666666574e-02 6.666666666666666574e-02 5.758157389635316648e+00 5.825242718446602019e+00 6.000000000000000000e+00 4.285714285714285587e+00
1.176470588235294101e-01 0.000000000000000000e+00 5.504587155963302614e+00 5.725190839694656475e+00 6.000000000000000000e+00 2.823529411764706065e+00
6.451612903225806273e-02 0.000000000000000000e+00 5.519779208831646855e+00 5.725190839694656475e+00 6.000000000000000000e+00 3.096774193548387011e+00
1.935483870967741882e-01 3.225806451612903136e-02 5.597014925373134275e+00 5.774783445620789379e+00 5.759999999999999787e+00 2.600000000000000089e+00
1.481481481481481399e-01 0.000000000000000000e+00 5.628517823639774598e+00 5.758157389635316648e+00 5.739130434782608425e+00 3.111111111111111160e+00
1.199999999999999956e-01 0.000000000000000000e+00 5.628517823639774598e+00 5.791505791505791478e+00 6.000000000000000000e+00 2.879999999999999893e+00
