7.766990291262135249e-02 9.708737864077669061e-03 4.691164972634870978e+00 5.136986301369862673e+00 5.873684210526315397e+00 3.294117647058823373e+00
4.761904761904761640e-02 2.380952380952380820e-02 4.431314623338256986e+00 5.059021922428330598e+00 5.900000000000000355e+00 3.024390243902439046e+00
6.299212598425196763e-02 3.149606299212598381e-02 4.441154700222058160e+00 5.059021922428330598e+00 5.899159663865546577e+00 3.024390243902439046e+00
4.807692307692307959e-02 3.846153846153846367e-02 4.636785162287480944e+00 5.217391304347826164e+00 5.939393939393939448e+00 3.000000000000000000e+00
9.420289855072463969e-02 3.623188405797101580e-02 4.441154700222058160e+00 5.046257359125315034e+00 5.615999999999999659e+00 2.842105263157894690e+00
6.086956521739130682e-02 1.739130434782608717e-02 4.573170731707317138e+00 5.150214592274678260e+00 5.777777777777777679e+00 2.920353982300885054e+00
9.677419354838709409e-02 3.225806451612903136e-02 4.862236628849270659e+00 5.258545135845749563e+00 5.571428571428571175e+00 3.133333333333333304e+00
1.086956521739130405e-01 2.173913043478260809e-02 4.827031375703942473e+00 5.300353356890459722e+00 5.926829268292682862e+00 2.933333333333333126e+00
1.400000000000000133e-01 2.999999999999999889e-02 4.803843074459567930e+00 5.328596802841918390e+00 5.790697674418604279e+00 2.597938144329897003e+00
1.192660550458715663e-01 7.339449541284404077e-02 4.680187207488299528e+00 5.190311418685120692e+00 5.875000000000000000e+00 3.089108910891089188e+00
1.153846153846153910e-01 1.923076923076923184e-02 4.724409448818897239e+00 5.136986301369862673e+00 5.869565217391304657e+00 3.294117647058823373e+00
1.010101010101010083e-01 3.030303030303030387e-02 4.780876494023904577e+00 5.163511187607572772e+00 5.730337078651685623e+00 3.375000000000000000e+00
1.000000000000000056e-01 1.538461538461538547e-02 4.480955937266617006e+00 5.071851225697379562e+00 5.794871794871794712e+00 2.859375000000000000e+00
1.228070175438596423e-01 8.771929824561403022e-03 4.626060138781804554e+00 5.123825789923142970e+00 5.940000000000000391e+00 3.026548672566371501e+00
1.484375000000000000e-01 3.125000000000000000e-02 4.562737642585551257e+00 5.020920502092049986e+00 5.779816513761468322e+00 3.145161290322580516e+00
1.449275362318840632e-01 1.449275362318840597e-02 4.501125281320329741e+00 5.008347245409015436e+00 5.644067796610169552e+00 2.911764705882352811e+00
9.489051094890510463e-02 1.459854014598540098e-02 4.431314623338256986e+00 5.008347245409015436e+00 5.709677419354838968e+00 2.933333333333333126e+00
8.333333333333332871e-02 8.333333333333333218e-03 4.552352048558422126e+00 5.084745762711864181e+00 5.781818181818182190e+00 3.025210084033613356e+00
1.185185185185185230e-01 7.407407407407407690e-03 4.441154700222058160e+00 4.983388704318937101e+00 5.899159663865546577e+00 3.044776119402984982e+00
1.100917431192660612e-01 2.752293577981651529e-02 4.680187207488299528e+00 5.123825789923142970e+00 5.814432989690721421e+00 3.226415094339622591e+00
4.950495049504950729e-02 9.900990099009901110e-03 4.702194357366771271e+00 5.231037489102004834e+00 5.750000000000000000e+00 2.939999999999999947e+00
7.352941176470588480e-02 2.205882352941176613e-02 4.392386530014641188e+00 4.946413849958779529e+00 5.809523809523809312e+00 3.203007518796992414e+00
4.347826086956521618e-02 5.217391304347825803e-02 4.573170731707317138e+00 5.150214592274678260e+00 5.672727272727272840e+00 3.027522935779816571e+00
8.653846153846153633e-02 2.884615384615384776e-02 4.691164972634870978e+00 5.217391304347826164e+00 5.873684210526315397e+00 2.970297029702970271e+00
7.633587786259542207e-02 7.633587786259541687e-03 4.441154700222058160e+00 5.110732538330494457e+00 5.801652892561983244e+00 2.676923076923076739e+00
9.523809523809523281e-02 1.904761904761904934e-02 4.702194357366771271e+00 5.203816131830008906e+00 5.810526315789473983e+00 2.970873786407767003e+00
8.108108108108108558e-02 2.702702702702702853e-02 4.647560030983733270e+00 5.059021922428330598e+00 5.705882352941176627e+00 3.444444444444444642e+00
1.029411764705882304e-01 7.352941176470588133e-03 4.421518054532056041e+00 4.983388704318937101e+00 5.852459016393442681e+00 3.022222222222222143e+00
1.140350877192982393e-01 2.631578947368420907e-02 4.636785162287480944e+00 5.150214592274678260e+00 5.821782178217821624e+00 2.972972972972972805e+00
9.401709401709401615e-02 4.273504273504273587e-02 4.573170731707317138e+00 5.217391304347826164e+00 5.886792452830188260e+00 2.678571428571428381e+00
1.063829787234042562e-01 2.127659574468085055e-02 4.402054292002934410e+00 5.020920502092049986e+00 5.761904761904761862e+00 2.826086956521739246e+00
8.571428571428571508e-02 2.857142857142857054e-02 4.702194357366771271e+00 5.190311418685120692e+00 5.750000000000000000e+00 3.058823529411764497e+00
9.174311926605505096e-02 2.752293577981651529e-02 4.626060138781804554e+00 5.176876617773943146e+00 6.000000000000000000e+00 3.000000000000000000e+00
1.442307692307692180e-01 1.923076923076923184e-02 4.780876494023904577e+00 5.258545135845749563e+00 5.730337078651685623e+00 2.764705882352941124e+00
5.982905982905983161e-02 1.709401709401709574e-02 4.542013626040878549e+00 5.150214592274678260e+00 5.836363636363635976e+00 2.869565217391304213e+00
8.196721311475409222e-02 2.459016393442622905e-02 4.501125281320329741e+00 5.110732538330494457e+00 5.946428571428571175e+00 2.924369747899159488e+00
1.230769230769230838e-01 7.692307692307692735e-03 4.491017964071856383e+00 5.046257359125315034e+00 5.894736842105262831e+00 2.930232558139534760e+00
1.250000000000000000e-01 0.000000000000000000e+00 4.521477015825169588e+00 5.008347245409015436e+00 5.839285714285714413e+00 3.093750000000000000e+00
8.547008547008547175e-02 3.418803418803419147e-02 4.552352048558422126e+00 5.071851225697379562e+00 5.943925233644860029e+00 3.238938053097345282e+00
6.306306306306305731e-02 5.405405405405405705e-02 4.615384615384614975e+00 5.217391304347826164e+00 5.769230769230769162e+00 2.857142857142857206e+00
1.150442477876106179e-01 3.539823008849557473e-02 4.626060138781804554e+00 5.150214592274678260e+00 5.940000000000000391e+00 3.027522935779816571e+00
