1.851851851851851749e-01 1.703703703703703665e-01 4.552352048558422126e+00 4.594180704441041208e+00
1.504424778761062065e-01 1.327433628318584191e-01 4.680187207488299528e+00 4.691164972634870978e+00
2.460317460317460181e-01 2.301587301587301460e-01 4.702194357366771271e+00 4.724409448818897239e+00
2.450331125827814593e-01 2.450331125827814593e-01 4.501125281320329741e+00 4.552352048558422126e+00
1.071428571428571369e-01 1.071428571428571369e-01 4.636785162287480944e+00 4.680187207488299528e+00
2.000000000000000111e-01 1.666666666666666574e-01 4.411764705882353255e+00 4.431314623338256986e+00
2.222222222222222099e-01 2.222222222222222099e-01 4.735595895816890000e+00 4.792332268370606663e+00
1.792452830188679125e-01 1.698113207547169712e-01 4.803843074459567930e+00 4.792332268370606663e+00
1.287878787878787845e-01 1.136363636363636326e-01 4.511278195488721998e+00 4.583651642475172316e+00
1.639344262295081844e-01 1.311475409836065642e-01 4.615384615384614975e+00 4.647560030983733270e+00
1.562500000000000000e-01 1.562500000000000000e-01 4.562737642585551257e+00 4.594180704441041208e+00
1.574803149606299191e-01 1.496062992125984370e-01 4.562737642585551257e+00 4.562737642585551257e+00
2.242990654205607448e-01 1.869158878504672827e-01 4.815409309791331971e+00 4.815409309791331971e+00
1.592920353982300863e-01 1.504424778761062065e-01 4.669260700389105345e+00 4.724409448818897239e+00
1.851851851851851749e-01 2.129629629629629650e-01 4.792332268370606663e+00 4.862236628849270659e+00
1.707317073170731836e-01 1.544715447154471621e-01 4.647560030983733270e+00 4.647560030983733270e+00
2.413793103448275967e-01 1.896551724137930939e-01 4.758128469468675625e+00 4.746835443037975111e+00
1.221374045801526670e-01 1.145038167938931262e-01 4.470938897168405646e+00 4.531722054380664666e+00
1.074380165289256228e-01 1.157024793388429784e-01 4.562737642585551257e+00 4.636785162287480944e+00
1.284403669724770714e-01 1.376146788990825764e-01 4.691164972634870978e+00 4.780876494023904577e+00
2.203389830508474534e-01 2.203389830508474534e-01 4.746835443037975111e+00 4.724409448818897239e+00
2.056737588652482185e-01 1.914893617021276584e-01 4.511278195488721998e+00 4.542013626040878549e+00
1.920000000000000040e-01 2.079999999999999905e-01 4.669260700389105345e+00 4.691164972634870978e+00
1.384615384615384692e-01 1.307692307692307765e-01 4.562737642585551257e+00 4.531722054380664666e+00
1.615384615384615474e-01 1.461538461538461620e-01 4.542013626040878549e+00 4.583651642475172316e+00
1.499999999999999944e-01 1.499999999999999944e-01 4.636785162287480944e+00 4.669260700389105345e+00
1.157024793388429784e-01 9.090909090909091161e-02 4.573170731707317138e+00 4.615384615384614975e+00
2.342342342342342287e-01 2.162162162162162282e-01 4.838709677419354982e+00 4.885993485342019937e+00
1.940298507462686617e-01 1.716417910447761153e-01 4.573170731707317138e+00 4.583651642475172316e+00
1.386138613861386260e-01 1.287128712871287162e-01 4.780876494023904577e+00 4.827031375703942473e+00
2.276422764227642170e-01 1.707317073170731836e-01 4.691164972634870978e+00 4.724409448818897239e+00
1.304347826086956486e-01 1.376811594202898559e-01 4.451038575667655373e+00 4.470938897168405646e+00
1.774193548387096864e-01 1.693548387096774077e-01 4.615384615384614975e+00 4.647560030983733270e+00
1.570247933884297564e-01 1.487603305785124008e-01 4.615384615384614975e+00 4.746835443037975111e+00
1.900826446280991788e-01 1.652892561983471120e-01 4.669260700389105345e+00 4.680187207488299528e+00
1.504424778761062065e-01 1.415929203539822989e-01 4.691164972634870978e+00 4.691164972634870978e+00
1.739130434782608647e-01 1.826086956521739135e-01 4.691164972634870978e+00 4.746835443037975111e+00
2.079999999999999905e-01 2.000000000000000111e-01 4.636785162287480944e+00 4.713275726630008045e+00
1.726618705035971313e-01 1.582733812949640162e-01 4.552352048558422126e+00 4.562737642585551257e+00
1.666666666666666574e-01 1.666666666666666574e-01 4.758128469468675625e+00 4.792332268370606663e+00
1.875000000000000000e-01 1.696428571428571508e-01 4.724409448818897239e+00 4.769475357710652119e+00
1.297709923664122078e-01 1.450381679389312894e-01 4.531722054380664666e+00 4.562737642585551257e+00
1.700680272108843483e-01 1.224489795918367319e-01 4.421518054532056041e+00 4.460966542750929520e+00
1.241379310344827569e-01 1.103448275862068950e-01 4.392386530014641188e+00 4.421518054532056041e+00
1.775700934579439172e-01 1.588785046728971861e-01 4.758128469468675625e+00 4.815409309791331971e+00
1.574074074074074125e-01 1.388888888888888951e-01 4.724409448818897239e+00 4.713275726630008045e+00
