1.954887218045112673e-01 1.654135338345864570e-01 4.594180704441041208e+00 4.815409309791331971e+00
1.946902654867256610e-01 1.415929203539822989e-01 4.724409448818897239e+00 4.850444624090541446e+00
1.428571428571428492e-01 1.111111111111111049e-01 4.573170731707317138e+00 4.724409448818897239e+00
2.000000000000000111e-01 1.759999999999999898e-01 4.636785162287480944e+00 4.838709677419354982e+00
1.397058823529411797e-01 9.558823529411764053e-02 4.480955937266617006e+00 4.626060138781804554e+00
1.769911504424778736e-01 1.504424778761062065e-01 4.713275726630008045e+00 4.922067268252666494e+00
1.779661016949152519e-01 1.271186440677966045e-01 4.669260700389105345e+00 4.758128469468675625e+00
1.226415094339622647e-01 1.037735849056603821e-01 4.702194357366771271e+00 4.885993485342019937e+00
1.521739130434782705e-01 1.195652173913043514e-01 4.862236628849270659e+00 5.059021922428330598e+00
2.222222222222222099e-01 1.587301587301587213e-01 4.680187207488299528e+00 4.815409309791331971e+00
2.258064516129032195e-01 1.505376344086021556e-01 4.934210526315789380e+00 5.136986301369862673e+00
1.833333333333333204e-01 1.583333333333333259e-01 4.658385093167701996e+00 4.792332268370606663e+00
2.105263157894736725e-01 1.954887218045112673e-01 4.615384615384614975e+00 4.713275726630008045e+00
1.562500000000000000e-01 1.250000000000000000e-01 4.552352048558422126e+00 4.669260700389105345e+00
1.932773109243697551e-01 1.092436974789915971e-01 4.713275726630008045e+00 4.909983633387888347e+00
1.376146788990825764e-01 1.009174311926605561e-01 4.702194357366771271e+00 4.934210526315789380e+00
2.366412213740458070e-01 2.137404580152671707e-01 4.636785162287480944e+00 4.815409309791331971e+00
1.610169491525423602e-01 1.186440677966101725e-01 4.647560030983733270e+00 4.780876494023904577e+00
1.923076923076923184e-01 1.461538461538461620e-01 4.594180704441041208e+00 4.769475357710652119e+00
2.100840336134453812e-01 1.764705882352941291e-01 4.713275726630008045e+00 4.897959183673469497e+00
2.642857142857142905e-01 1.785714285714285754e-01 4.604758250191864910e+00 4.758128469468675625e+00
2.116788321167883125e-01 1.532846715328467224e-01 4.562737642585551257e+00 4.647560030983733270e+00
1.982758620689655249e-01 1.465517241379310220e-01 4.702194357366771271e+00 4.897959183673469497e+00
2.131147540983606425e-01 1.639344262295081844e-01 4.691164972634870978e+00 4.792332268370606663e+00
1.071428571428571369e-01 9.821428571428571230e-02 4.647560030983733270e+00 4.735595895816890000e+00
